Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.112.130-192.168.112.129-38055-5432-6,192.168.112.130,38055,192.168.112.129,5432,6,15/12/2025 10:14:20 PM,3382,4,4,34,115,34,0,8.5,17,115,0,28.75,57.5,44056.77114,2365.464222,483.1428571,517.4770296,1556,59,1826,608.6666667,166.8362471,762,431,2808,936,713.1570654,1615,193,0,0,0,0,136,136,1182.732111,1182.732111,0,115,16.55555556,38.59116191,1489.277778,1,2,0,2,7,0,0,0,1,18.625,8.5,28.75,0,0,0,0,0,0,0,0,0,0,64240,181,1,32,0,0,0,0,0,0,0,0,0
192.168.112.130-192.168.112.129-34269-5432-6,192.168.112.130,34269,192.168.112.129,5432,6,15/12/2025 10:14:20 PM,3070,4,4,34,115,34,0,8.5,17,115,0,28.75,57.5,48534.20195,2605.863192,438.5714286,441.4094309,1119,2,2201,733.6666667,453.5486009,1191,284,2425,808.3333333,749.5907772,1484,2,0,0,0,0,136,136,1302.931596,1302.931596,0,115,16.55555556,38.59116191,1489.277778,1,2,0,2,7,0,0,0,1,18.625,8.5,28.75,0,0,0,0,0,0,0,0,0,0,64240,181,1,32,0,0,0,0,0,0,0,0,0
192.168.112.130-192.168.112.129-38629-5432-6,192.168.112.130,38629,192.168.112.129,5432,6,15/12/2025 10:14:20 PM,3888,5,5,83,112,42,0,16.6,22.73323558,99,0,22.4,43.189119,50154.32099,2572.016461,432,285.9221922,832,46,2825,706.25,317.7130519,1083,358,3429,857.25,635.2282398,1542,241,0,0,0,0,168,168,1286.00823,1286.00823,0,99,17.72727273,31.55658698,995.8181818,1,2,0,4,9,0,0,0,1,19.5,16.6,22.4,0,0,0,195,4,75610,0,0,0,0,64240,181,2,32,0,0,0,0,0,0,0,0,0
192.168.112.130-192.168.112.129-40415-5432-6,192.168.112.130,40415,192.168.112.129,5432,6,15/12/2025 10:14:20 PM,4588,5,5,83,112,42,0,16.6,22.73323558,99,0,22.4,43.189119,42502.1796,2179.598954,509.7777778,443.8971665,1529,59,2628,657,500.443137,1364,266,4002,1000.5,662.1125282,1931,431,0,0,0,0,168,168,1089.799477,1089.799477,0,99,17.72727273,31.55658698,995.8181818,1,2,0,4,9,0,0,0,1,19.5,16.6,22.4,0,0,0,195,4,60259,0,0,0,0,64240,181,2,32,0,0,0,0,0,0,0,0,0
192.168.112.130-192.168.112.129-39535-5432-6,192.168.112.130,39535,192.168.112.129,5432,6,15/12/2025 10:14:20 PM,8533,6,5,83,287,42,0,13.83333333,21.43284084,274,0,57.4,121.2138606,43361.06879,1289.112856,853.3,819.13044,2794,12,7397,1479.4,1542.720098,4208,521,7937,1984.25,1507.598394,3787,329,0,0,0,0,200,168,703.1524669,585.9603891,0,274,30.83333333,78.20815272,6116.515152,2,2,0,4,10,0,0,0,0,33.63636364,13.83333333,57.4,0,0,0,370,4,76430,0,0,0,0,64240,181,2,32,0,0,0,0,0,0,0,0,1
192.168.112.130-192.168.112.129-44103-5432-6,192.168.112.130,44103,192.168.112.129,5432,6,15/12/2025 10:14:20 PM,4462,5,5,80,109,41,0,16,21.92031022,96,0,21.8,41.8592881,42357.68714,2241.147468,495.7777778,319.4557003,887,34,3068,767,92.67505957,887,664,3755,938.75,594.2369757,1453,210,0,0,0,0,168,168,1120.573734,1120.573734,0,96,17.18181818,30.56081865,933.9636364,1,2,0,4,9,0,0,0,1,18.9,16,21.8,0,0,0,189,4,88524,0,0,0,0,64240,181,2,32,0,0,0,0,0,0,0,0,0
192.168.112.130-192.168.112.129-40009-5432-6,192.168.112.130,40009,192.168.112.129,5432,6,15/12/2025 10:14:20 PM,3825,5,5,80,109,41,0,16,21.92031022,96,0,21.8,41.8592881,49411.76471,2614.379085,425,246.3843542,811,47,2845,711.25,312.1424621,1074,332,3256,814,447.519832,1399,439,0,0,0,0,168,168,1307.189542,1307.189542,0,96,17.18181818,30.56081865,933.9636364,1,2,0,4,9,0,0,0,1,18.9,16,21.8,0,0,0,189,4,77906,0,0,0,0,64240,181,2,32,0,0,0,0,0,0,0,0,0
192.168.112.130-192.168.112.129-37467-5432-6,192.168.112.130,37467,192.168.112.129,5432,6,15/12/2025 10:14:20 PM,5782,5,5,80,109,41,0,16,21.92031022,96,0,21.8,41.8592881,32687.65133,1729.505361,642.4444444,465.2241694,1347,16,4368,1092,265.489485,1347,751,5071,1267.75,867.0514691,2058,333,0,0,0,0,168,168,864.7526807,864.7526807,0,96,17.18181818,30.56081865,933.9636364,1,2,0,4,9,0,0,0,1,18.9,16,21.8,0,0,0,189,4,63959,0,0,0,0,64240,181,2,32,0,0,0,0,0,0,0,0,0
192.168.112.130-192.168.112.129-38757-5432-6,192.168.112.130,38757,192.168.112.129,5432,6,15/12/2025 10:14:20 PM,4281,5,5,80,109,41,0,16,21.92031022,96,0,21.8,41.8592881,44148.56342,2335.902826,475.6666667,299.1872323,974,57,2632,658,394.5934617,1204,314,3690,922.5,141.0283659,1046,720,0,0,0,0,168,168,1167.951413,1167.951413,0,96,17.18181818,30.56081865,933.9636364,1,2,0,4,9,0,0,0,1,18.9,16,21.8,0,0,0,189,4,86183,0,0,0,0,64240,181,2,32,0,0,0,0,0,0,0,0,0
192.168.112.130-192.168.112.129-39519-5432-6,192.168.112.130,39519,192.168.112.129,5432,6,15/12/2025 10:14:20 PM,7627,5,5,80,109,41,0,16,21.92031022,96,0,21.8,41.8592881,24780.38547,1311.131506,847.4444444,1181.958239,3877,12,6092,1523,1584.796938,3877,453,6666,1666.5,2033.150347,4691,308,0,0,0,0,168,168,655.5657532,655.5657532,0,96,17.18181818,30.56081865,933.9636364,1,2,0,4,9,0,0,0,1,18.9,16,21.8,0,0,0,189,4,34678,0,0,0,0,64240,181,2,32,0,0,0,0,0,0,0,0,0
192.168.112.130-192.168.112.129-38699-5432-6,192.168.112.130,38699,192.168.112.129,5432,6,15/12/2025 10:14:20 PM,5294,5,5,80,109,41,0,16,21.92031022,96,0,21.8,41.8592881,35700.79335,1888.930865,588.2222222,442.7848738,1411,40,3812,953,306.7930899,1411,770,4501,1125.25,808.1107082,2095,191,0,0,0,0,168,168,944.4654326,944.4654326,0,96,17.18181818,30.56081865,933.9636364,1,2,0,4,9,0,0,0,1,18.9,16,21.8,0,0,0,189,4,66432,0,0,0,0,64240,181,2,32,0,0,0,0,0,0,0,0,0
192.168.112.130-192.168.112.129-39001-5432-6,192.168.112.130,39001,192.168.112.129,5432,6,15/12/2025 10:14:20 PM,3619,5,5,80,109,41,0,16,21.92031022,96,0,21.8,41.8592881,52224.37137,2763.194253,402.1111111,273.7537417,855,16,2643,660.75,189.8760561,855,406,2996,749,515.6400553,1391,229,0,0,0,0,168,168,1381.597126,1381.597126,0,96,17.18181818,30.56081865,933.9636364,1,2,0,4,9,0,0,0,1,18.9,16,21.8,0,0,0,189,4,89615,0,0,0,0,64240,181,2,32,0,0,0,0,0,0,0,0,0
192.168.112.130-192.168.112.129-39883-5432-6,192.168.112.130,39883,192.168.112.129,5432,6,15/12/2025 10:14:20 PM,5431,5,5,80,109,41,0,16,21.92031022,96,0,21.8,41.8592881,34800.22095,1841.281532,603.4444444,514.65598,1513,11,3293,823.25,329.0799042,1093,393,4365,1091.25,652.7272912,1704,266,0,0,0,0,168,168,920.640766,920.640766,0,96,17.18181818,30.56081865,933.9636364,1,2,0,4,9,0,0,0,1,18.9,16,21.8,0,0,0,189,4,77713,0,0,0,0,64240,181,2,32,0,0,0,0,0,0,0,0,0
192.168.112.130-192.168.112.129-36979-5432-6,192.168.112.130,36979,192.168.112.129,5432,6,15/12/2025 10:14:20 PM,5248,5,5,80,109,41,0,16,21.92031022,96,0,21.8,41.8592881,36013.71951,1905.487805,583.1111111,417.0822594,1381,19,3250,812.5,190.5037182,1018,572,4384,1096,440.7365048,1402,459,0,0,0,0,168,168,952.7439024,952.7439024,0,96,17.18181818,30.56081865,933.9636364,1,2,0,4,9,0,0,0,1,18.9,16,21.8,0,0,0,189,4,78717,0,0,0,0,64240,181,2,32,0,0,0,0,0,0,0,0,0
192.168.112.130-192.168.112.129-32909-5432-6,192.168.112.130,32909,192.168.112.129,5432,6,15/12/2025 10:14:20 PM,5354,5,5,80,109,41,0,16,21.92031022,96,0,21.8,41.8592881,35300.70975,1867.762421,594.8888889,358.5995135,1001,24,3742,935.5,356.3579661,1411,558,4820,1205,488.3994267,1624,610,0,0,0,0,168,168,933.8812103,933.8812103,0,96,17.18181818,30.56081865,933.9636364,1,2,0,4,9,0,0,0,1,18.9,16,21.8,0,0,0,189,4,63636,0,0,0,0,64240,181,2,32,0,0,0,0,0,0,0,0,0
192.168.112.130-192.168.112.129-39021-5432-6,192.168.112.130,39021,192.168.112.129,5432,6,15/12/2025 10:14:20 PM,3592,5,5,80,109,41,0,16,21.92031022,96,0,21.8,41.8592881,52616.9265,2783.964365,399.1111111,260.1665065,725,13,2205,551.25,114.1238362,711,469,3147,786.75,437.6592091,1231,208,0,0,0,0,168,168,1391.982183,1391.982183,0,96,17.18181818,30.56081865,933.9636364,1,2,0,4,9,0,0,0,1,18.9,16,21.8,0,0,0,189,4,97978,0,0,0,0,64240,181,2,32,0,0,0,0,0,0,0,0,0
192.168.112.130-192.168.112.129-44765-5432-6,192.168.112.130,44765,192.168.112.129,5432,6,15/12/2025 10:14:20 PM,3426,5,5,80,109,41,0,16,21.92031022,96,0,21.8,41.8592881,55166.37478,2918.855809,380.6666667,289.3475419,816,1,2401,600.25,148.4191699,816,478,2927,731.75,608.6150261,1318,1,0,0,0,0,168,168,1459.427904,1459.427904,0,96,17.18181818,30.56081865,933.9636364,1,2,0,4,9,0,0,0,1,18.9,16,21.8,0,0,0,189,4,118346,0,0,0,0,64240,181,2,32,0,0,0,0,0,0,0,0,0
192.168.112.130-192.168.112.129-38717-5432-6,192.168.112.130,38717,192.168.112.129,5432,6,15/12/2025 10:14:28 PM,2902,4,4,34,115,34,0,8.5,17,115,0,28.75,57.5,51343.90076,2756.719504,414.5714286,275.6681925,734,49,2305,768.3333333,212.8528443,966,543,2168,722.6666667,452.8932913,1209,313,0,0,0,0,136,136,1378.359752,1378.359752,0,115,16.55555556,38.59116191,1489.277778,1,2,0,2,7,0,0,0,1,18.625,8.5,28.75,0,0,0,0,0,0,0,0,0,0,64240,181,1,32,0,0,0,0,0,0,0,0,0
192.168.112.130-192.168.112.129-43233-5432-6,192.168.112.130,43233,192.168.112.129,5432,6,15/12/2025 10:14:28 PM,2620,4,4,34,115,34,0,8.5,17,115,0,28.75,57.5,56870.22901,3053.435115,374.2857143,246.5182308,657,56,1963,654.3333333,349.7103563,971,279,1981,660.3333333,172.1520646,800,468,0,0,0,0,136,136,1526.717557,1526.717557,0,115,16.55555556,38.59116191,1489.277778,1,2,0,2,7,0,0,0,1,18.625,8.5,28.75,0,0,0,0,0,0,0,0,0,0,64240,181,1,32,0,0,0,0,0,0,0,0,0
192.168.112.130-192.168.112.129-41059-5432-6,192.168.112.130,41059,192.168.112.129,5432,6,15/12/2025 10:14:28 PM,2556,3,4,34,115,34,0,11.33333333,19.62990915,115,0,28.75,57.5,58294.2097,2738.654147,426,465.3093595,1271,1,1009,504.5,191.6259377,640,369,1972,657.3333333,909.8847912,1696,1,0,0,0,0,104,136,1173.70892,1564.945227,0,115,18.625,40.71832687,1657.982143,1,2,0,2,6,0,0,0,1,21.28571429,11.33333333,28.75,0,0,0,0,0,0,0,0,0,0,64240,181,1,32,0,0,0,0,0,0,0,0,0
192.168.112.130-192.168.112.129-44829-5432-6,192.168.112.130,44829,192.168.112.129,5432,6,15/12/2025 10:14:28 PM,3083,4,4,34,115,34,0,8.5,17,115,0,28.75,57.5,48329.54914,2594.875122,440.4285714,361.0613323,1051,54,2032,677.3333333,103.6548761,745,558,2588,862.6666667,438.9240633,1127,356,0,0,0,0,136,136,1297.437561,1297.437561,0,115,16.55555556,38.59116191,1489.277778,1,2,0,2,7,0,0,0,1,18.625,8.5,28.75,0,0,0,0,0,0,0,0,0,0,64240,181,1,32,0,0,0,0,0,0,0,0,0
192.168.112.130-192.168.112.129-45315-5432-6,192.168.112.130,45315,192.168.112.129,5432,6,15/12/2025 10:14:28 PM,3135,4,4,34,115,34,0,8.5,17,115,0,28.75,57.5,47527.91069,2551.834131,447.8571429,417.9228113,1242,28,2537,845.6666667,346.3702258,1242,601,2562,854,727.5465621,1664,256,0,0,0,0,136,136,1275.917065,1275.917065,0,115,16.55555556,38.59116191,1489.277778,1,2,0,2,7,0,0,0,1,18.625,8.5,28.75,0,0,0,0,0,0,0,0,0,0,64240,181,1,32,0,0,0,0,0,0,0,0,0
192.168.112.130-192.168.112.129-33425-5432-6,192.168.112.130,33425,192.168.112.129,5432,6,15/12/2025 10:14:28 PM,3445,5,5,83,112,42,0,16.6,22.73323558,99,0,22.4,43.189119,56603.77358,2902.75762,382.7777778,257.5450338,820,45,2396,599,364.6925646,989,218,3132,783,511.5909825,1501,413,0,0,0,0,168,168,1451.37881,1451.37881,0,99,17.72727273,31.55658698,995.8181818,1,2,0,4,9,0,0,0,1,19.5,16.6,22.4,0,0,0,195,4,79754,0,0,0,0,64240,181,2,32,0,0,0,0,0,0,0,0,0
192.168.112.130-192.168.112.129-45287-5432-6,192.168.112.130,45287,192.168.112.129,5432,6,15/12/2025 10:14:28 PM,7078,5,5,83,112,42,0,16.6,22.73323558,99,0,22.4,43.189119,27550.15541,1412.828483,786.4444444,512.2172662,1826,23,5175,1293.75,408.9509954,1826,939,6162,1540.5,970.4893954,2411,513,0,0,0,0,168,168,706.4142413,706.4142413,0,99,17.72727273,31.55658698,995.8181818,1,2,0,4,9,0,0,0,1,19.5,16.6,22.4,0,0,0,195,4,57336,0,0,0,0,64240,181,2,32,0,0,0,0,0,0,0,0,0
192.168.112.130-192.168.112.129-37423-5432-6,192.168.112.130,37423,192.168.112.129,5432,6,15/12/2025 10:14:28 PM,6528,6,5,83,287,42,0,13.83333333,21.43284084,274,0,57.4,121.2138606,56678.92157,1685.04902,652.8,500.7786825,1493,30,5294,1058.8,886.1561375,2602,361,5694,1423.5,867.4754559,2343,401,0,0,0,0,200,168,919.1176471,765.9313725,0,274,30.83333333,78.20815272,6116.515152,2,2,0,4,10,0,0,0,0,33.63636364,13.83333333,57.4,0,0,0,370,4,137291,0,0,0,0,64240,181,2,32,0,0,0,0,0,0,0,0,1
192.168.112.130-192.168.112.129-37653-5432-6,192.168.112.130,37653,192.168.112.129,5432,6,15/12/2025 10:14:28 PM,3615,5,5,80,109,41,0,16,21.92031022,96,0,21.8,41.8592881,52282.15768,2766.251729,401.6666667,239.0711191,775,44,2466,616.5,320.2473003,947,341,2840,710,238.4868969,943,433,0,0,0,0,168,168,1383.125864,1383.125864,0,96,17.18181818,30.56081865,933.9636364,1,2,0,4,9,0,0,0,1,18.9,16,21.8,0,0,0,189,4,102383,0,0,0,0,64240,181,2,32,0,0,0,0,0,0,0,0,0
192.168.112.130-192.168.112.129-39473-5432-6,192.168.112.130,39473,192.168.112.129,5432,6,15/12/2025 10:14:28 PM,3871,5,5,80,109,41,0,16,21.92031022,96,0,21.8,41.8592881,48824.59313,2583.311806,430.1111111,402.6724613,1248,0,2623,655.75,303.8051733,989,264,3331,832.75,900.0619886,2060,0,0,0,0,0,168,168,1291.655903,1291.655903,0,96,17.18181818,30.56081865,933.9636364,1,2,0,4,9,0,0,0,1,18.9,16,21.8,0,0,0,189,4,63105,0,0,0,0,64240,181,2,32,0,0,0,0,0,0,0,0,0
192.168.112.130-192.168.112.129-40249-5432-6,192.168.112.130,40249,192.168.112.129,5432,6,15/12/2025 10:14:28 PM,4469,5,5,80,109,41,0,16,21.92031022,96,0,21.8,41.8592881,42291.34034,2237.637055,496.5555556,297.7658942,856,46,2814,703.5,262.2346278,1000,361,3813,953.25,432.7781379,1568,552,0,0,0,0,168,168,1118.818528,1118.818528,0,96,17.18181818,30.56081865,933.9636364,1,2,0,4,9,0,0,0,1,18.9,16,21.8,0,0,0,189,4,74940,0,0,0,0,64240,181,2,32,0,0,0,0,0,0,0,0,0
192.168.112.130-192.168.112.129-34471-5432-6,192.168.112.130,34471,192.168.112.129,5432,6,15/12/2025 10:14:28 PM,4760,5,5,80,109,41,0,16,21.92031022,96,0,21.8,41.8592881,39705.88235,2100.840336,528.8888889,484.3166434,1626,54,3782,945.5,598.905947,1626,334,4256,1064,961.8891135,2443,215,0,0,0,0,168,168,1050.420168,1050.420168,0,96,17.18181818,30.56081865,933.9636364,1,2,0,4,9,0,0,0,1,18.9,16,21.8,0,0,0,189,4,51866,0,0,0,0,64240,181,2,32,0,0,0,0,0,0,0,0,0
192.168.112.130-192.168.112.129-33093-5432-6,192.168.112.130,33093,192.168.112.129,5432,6,15/12/2025 10:14:28 PM,3827,5,5,80,109,41,0,16,21.92031022,96,0,21.8,41.8592881,49385.94199,2613.012804,425.2222222,266.3028247,889,50,2814,703.5,306.5381977,1010,330,3298,824.5,540.0922761,1578,374,0,0,0,0,168,168,1306.506402,1306.506402,0,96,17.18181818,30.56081865,933.9636364,1,2,0,4,9,0,0,0,1,18.9,16,21.8,0,0,0,189,4,74468,0,0,0,0,64240,181,2,32,0,0,0,0,0,0,0,0,0
192.168.112.130-192.168.112.129-40421-5432-6,192.168.112.130,40421,192.168.112.129,5432,6,15/12/2025 10:14:12 PM,16122192,7,6,80,109,41,0,11.42857143,19.52653872,96,0,18.16666667,38.48332972,11.72297167,0.806341966,1343516,4584335.889,15900000,46,16100000,2686848.167,6474604.122,15900000,345,15900000,3180689.2,7110320.967,15900000,459,0,0,0,0,232,200,0.434184136,0.372157831,0,96,13.5,27.78419584,771.9615385,2,2,0,4,12,0,0,0,0,14.53846154,11.42857143,18.16666667,0,0,0,189,4,74292,7,80,6,109,502,181,2,32,218746,0,218746,218746,15900000,0,15900000,15900000,0
192.168.112.130-192.168.112.129-43909-5432-6,192.168.112.130,43909,192.168.112.129,5432,6,15/12/2025 10:14:28 PM,2754,5,5,80,109,41,0,16,21.92031022,96,0,21.8,41.8592881,68627.45098,3631.082062,306,199.1023606,571,42,1886,471.5,255.6475438,753,247,2183,545.75,327.6709478,836,196,0,0,0,0,168,168,1815.541031,1815.541031,0,96,17.18181818,30.56081865,933.9636364,1,2,0,4,9,0,0,0,1,18.9,16,21.8,0,0,0,189,4,122171,0,0,0,0,64240,181,2,32,0,0,0,0,0,0,0,0,0
192.168.112.130-192.168.112.129-39709-5432-6,192.168.112.130,39709,192.168.112.129,5432,6,15/12/2025 10:14:28 PM,3984,5,5,80,109,41,0,16,21.92031022,96,0,21.8,41.8592881,47439.75904,2510.040161,442.6666667,461.1588663,1464,1,2519,629.75,305.9437584,946,234,3477,869.25,990.3946604,2279,1,0,0,0,0,168,168,1255.02008,1255.02008,0,96,17.18181818,30.56081865,933.9636364,1,2,0,4,9,0,0,0,1,18.9,16,21.8,0,0,0,189,4,59396,0,0,0,0,64240,181,2,32,0,0,0,0,0,0,0,0,0
192.168.112.130-192.168.112.129-44523-5432-6,192.168.112.130,44523,192.168.112.129,5432,6,15/12/2025 10:14:28 PM,3853,5,5,80,109,41,0,16,21.92031022,96,0,21.8,41.8592881,49052.68622,2595.380223,428.1111111,392.2730058,1161,2,2690,672.5,348.4503791,1043,250,3359,839.75,881.389197,2062,2,0,0,0,0,168,168,1297.690112,1297.690112,0,96,17.18181818,30.56081865,933.9636364,1,2,0,4,9,0,0,0,1,18.9,16,21.8,0,0,0,189,4,61845,0,0,0,0,64240,181,2,32,0,0,0,0,0,0,0,0,0
192.168.112.130-192.168.112.129-37523-5432-6,192.168.112.130,37523,192.168.112.129,5432,6,15/12/2025 10:14:28 PM,3792,5,5,80,109,41,0,16,21.92031022,96,0,21.8,41.8592881,49841.77215,2637.130802,421.3333333,267.7027269,874,51,2787,696.75,227.252246,874,394,3466,866.5,580.6602564,1436,324,0,0,0,0,168,168,1318.565401,1318.565401,0,96,17.18181818,30.56081865,933.9636364,1,2,0,4,9,0,0,0,1,18.9,16,21.8,0,0,0,189,4,89403,0,0,0,0,64240,181,2,32,0,0,0,0,0,0,0,0,0
192.168.112.130-192.168.112.129-41427-5432-6,192.168.112.130,41427,192.168.112.129,5432,6,15/12/2025 10:14:28 PM,3410,5,5,80,109,41,0,16,21.92031022,96,0,21.8,41.8592881,55425.21994,2932.55132,378.8888889,224.2149886,644,43,2446,611.5,259.5977658,959,346,2950,737.5,457.3783991,1211,272,0,0,0,0,168,168,1466.27566,1466.27566,0,96,17.18181818,30.56081865,933.9636364,1,2,0,4,9,0,0,0,1,18.9,16,21.8,0,0,0,189,4,88857,0,0,0,0,64240,181,2,32,0,0,0,0,0,0,0,0,0
192.168.112.130-192.168.112.129-40937-5432-6,192.168.112.130,40937,192.168.112.129,5432,6,15/12/2025 10:14:28 PM,3543,5,5,80,109,41,0,16,21.92031022,96,0,21.8,41.8592881,53344.6232,2822.466836,393.6666667,236.6542837,748,45,2508,627,276.3656998,903,256,2992,748,361.2865898,1256,428,0,0,0,0,168,168,1411.233418,1411.233418,0,96,17.18181818,30.56081865,933.9636364,1,2,0,4,9,0,0,0,1,18.9,16,21.8,0,0,0,189,4,89403,0,0,0,0,64240,181,2,32,0,0,0,0,0,0,0,0,0
192.168.112.130-192.168.112.129-37325-5432-6,192.168.112.130,37325,192.168.112.129,5432,6,17/12/2025 12:15:25 AM,72876,6,6,80,285,41,0,13.33333333,20.66559137,272,0,47.5,110.1049499,5008.507602,164.6632636,6625.090909,10568.64118,35957,115,60668,12133.6,20318.74654,48234,895,70552,14110.4,13630.15142,37335,3295,0,0,0,0,200,200,82.33163181,82.33163181,0,272,28.07692308,74.78130508,5592.24359,2,2,0,4,11,0,0,0,1,30.41666667,13.33333333,47.5,0,0,0,365,4,6661,0,0,0,0,64240,181,2,32,0,0,0,0,0,0,0,0,0
192.168.112.130-192.168.112.129-43909-5432-6,192.168.112.130,43909,192.168.112.129,5432,6,17/12/2025 12:15:25 AM,8445,5,5,80,109,41,0,16,21.92031022,96,0,21.8,41.8592881,22380.10657,1184.132623,938.3333333,770.2824157,2022,61,5662,1415.5,1646.516019,3824,326,7379,1844.75,297.0088383,2112,1445,0,0,0,0,168,168,592.0663114,592.0663114,0,96,17.18181818,30.56081865,933.9636364,1,2,0,4,9,0,0,0,1,18.9,16,21.8,0,0,0,189,4,36402,0,0,0,0,64240,181,2,32,0,0,0,0,0,0,0,0,0
192.168.112.130-192.168.112.129-34375-5432-6,192.168.112.130,34375,192.168.112.129,5432,6,17/12/2025 12:15:25 AM,5404,6,5,80,285,41,0,13.33333333,20.66559137,272,0,57,120.3204056,67542.56107,2035.529238,540.4,359.6835646,1217,54,4617,923.4,604.3321107,1809,251,4604,1151,576.3060529,1803,454,0,0,0,0,200,168,1110.288675,925.2405625,0,272,30.41666667,77.60794047,6022.992424,2,2,0,4,10,0,0,0,0,33.18181818,13.33333333,57,0,0,0,365,4,125000,0,0,0,0,64240,181,2,32,0,0,0,0,0,0,0,0,1
192.168.112.130-192.168.112.129-46863-5432-6,192.168.112.130,46863,192.168.112.129,5432,6,17/12/2025 12:15:25 AM,4633,5,5,83,112,42,0,16.6,22.73323558,99,0,22.4,43.189119,42089.35895,2158.428664,514.7777778,451.9620498,1302,46,2906,726.5,583.0051458,1366,208,3331,832.75,456.4620284,1275,228,0,0,0,0,168,168,1079.214332,1079.214332,0,99,17.72727273,31.55658698,995.8181818,1,2,0,4,9,0,0,0,1,19.5,16.6,22.4,0,0,0,195,4,84635,0,0,0,0,64240,181,2,32,0,0,0,0,0,0,0,0,0
192.168.112.130-192.168.112.129-36493-5432-6,192.168.112.130,36493,192.168.112.129,5432,6,17/12/2025 12:15:25 AM,5123,5,5,83,112,42,0,16.6,22.73323558,99,0,22.4,43.189119,38063.63459,1951.981261,569.2222222,518.9652632,1455,32,3781,945.25,506.569755,1455,292,3947,986.75,859.0604849,2030,236,0,0,0,0,168,168,975.9906305,975.9906305,0,99,17.72727273,31.55658698,995.8181818,1,2,0,4,9,0,0,0,1,19.5,16.6,22.4,0,0,0,195,4,91592,0,0,0,0,64240,181,2,32,0,0,0,0,0,0,0,0,0
192.168.112.130-192.168.112.129-43361-5432-6,192.168.112.130,43361,192.168.112.129,5432,6,17/12/2025 12:15:25 AM,6760,6,5,83,287,42,0,13.83333333,21.43284084,274,0,57.4,121.2138606,54733.72781,1627.218935,676,439.5050246,1476,25,5796,1159.2,722.2044032,2250,307,5928,1482,768.2286986,2432,685,0,0,0,0,200,168,887.5739645,739.6449704,0,274,30.83333333,78.20815272,6116.515152,2,2,0,4,10,0,0,0,0,33.63636364,13.83333333,57.4,0,0,0,370,4,97266,0,0,0,0,64240,181,2,32,0,0,0,0,0,0,0,0,1
192.168.112.130-192.168.112.129-45115-5432-6,192.168.112.130,45115,192.168.112.129,5432,6,17/12/2025 12:15:25 AM,3412,5,5,80,109,41,0,16,21.92031022,96,0,21.8,41.8592881,55392.73154,2930.832356,379.1111111,303.6331851,905,1,2385,596.25,288.8694919,964,262,2850,712.5,565.9402206,1222,1,0,0,0,0,168,168,1465.416178,1465.416178,0,96,17.18181818,30.56081865,933.9636364,1,2,0,4,9,0,0,0,1,18.9,16,21.8,0,0,0,189,4,93796,0,0,0,0,64240,181,2,32,0,0,0,0,0,0,0,0,0
192.168.112.130-192.168.112.129-42331-5432-6,192.168.112.130,42331,192.168.112.129,5432,6,17/12/2025 12:15:25 AM,7038,5,5,80,109,41,0,16,21.92031022,96,0,21.8,41.8592881,26854.21995,1420.858198,782,845.0005917,2813,13,3603,900.75,271.289974,1166,522,6132,1533,1009.707548,2813,485,0,0,0,0,168,168,710.4290992,710.4290992,0,96,17.18181818,30.56081865,933.9636364,1,2,0,4,9,0,0,0,1,18.9,16,21.8,0,0,0,189,4,68428,0,0,0,0,64240,181,2,32,0,0,0,0,0,0,0,0,0
